TimeStep,Station_PM,Speed
1804,18,68.8
1804,20,65.1
1805,26,63.1
1805,27,65.5
1805,22,64.8
1805,11,66.6
1805,4,68.8
1805,0,63.7
1805,15,60.4
1805,24,62.0
1805,3,60.4
1805,12,64.6
1805,25,63.5
1805,1,62.9
1805,18,64.0
1805,20,66.1
1806,26,60.8
1806,27,63.2
1806,22,64.4
1806,11,69.8
1806,4,67.8
1806,0,66.4
1806,15,63.5
1806,24,64.0
1806,3,58.8
1806,12,66.1
1806,25,64.8
1806,1,65.0
1806,18,65.8
1806,20,62.1
1807,26,62.0
1807,27,65.1
1807,22,61.4
1807,11,69.3
1807,4,66.1
1807,0,66.7
1807,15,67.7
1807,24,62.0
1807,3,60.9
1807,12,67.8
1807,25,67.3
1807,1,66.6
1807,18,65.4
1807,20,63.6
1808,26,60.8
1808,27,66.2
1808,22,64.3
1808,11,70.3
1808,4,65.1
1808,0,65.9
1808,15,67.6
1808,24,62.6
1808,3,62.3
1808,12,68.5
1808,25,64.2
1808,1,69.0
1808,18,71.3
1808,20,65.4
1809,26,63.7
1809,27,65.3
1809,22,66.8
1809,11,67.7
1809,4,66.6
1809,0,65.7
1809,15,65.3
1809,24,65.0
1809,3,63.3
1809,12,68.5
1809,25,67.0
1809,1,66.6
1809,18,71.4
1809,20,66.6
1810,26,67.9
1810,27,66.1
1810,22,69.2
1810,11,68.7
1810,4,65.6
1810,0,63.8
1810,15,71.8
1810,24,65.4
1810,3,63.0
1810,12,67.0
1810,25,65.9
1810,1,66.0
1810,18,67.3
1810,20,70.2
1811,26,67.0
1811,27,65.8
1811,22,69.2
1811,11,67.5
1811,4,67.8
1811,0,66.1
1811,15,67.8
1811,24,64.7
1811,3,62.8
1811,12,69.5
1811,25,64.2
1811,1,65.9
1811,18,73.0
1811,20,66.4
1812,26,64.7
1812,27,63.6
1812,22,70.9
1812,11,66.6
1812,4,62.9
1812,0,63.2
1812,15,64.7
1812,24,66.2
1812,3,62.3
1812,12,67.9
1812,25,64.3
1812,1,63.7
1812,18,68.3
1812,20,70.4
1813,26,64.1
1813,27,66.0
1813,22,70.4
1813,11,65.5
1813,4,60.6
1813,0,65.9
1813,15,65.4
1813,24,72.0
1813,3,59.2
1813,12,65.2
1813,25,68.6
1813,1,65.3
1813,18,65.8
1813,20,68.3
1814,26,71.4
1814,27,74.0
1814,22,67.6
1814,11,63.2
1814,4,62.8
1814,0,61.2
1814,15,64.9
1814,24,70.3
1814,3,60.6
1814,12,66.1
1814,25,69.7
1814,1,65.7
1814,18,68.8
1814,20,65.4
1815,26,66.4
1815,27,72.1
1815,22,68.7
1815,11,61.2
1815,4,60.7
1815,0,62.7
1815,15,67.0
1815,24,68.2
1815,3,61.0
1815,12,63.5
1815,25,66.1
1815,1,64.0
1815,18,67.3
1815,20,68.3
1816,26,65.4
1816,27,66.4
1816,22,66.8
1816,11,60.1
1816,4,62.2
1816,0,65.9
1816,15,63.6
1816,24,70.7
1816,3,60.7
1816,12,64.2
1816,25,68.5
1816,1,63.5
1816,18,69.4
1816,20,65.8
1817,26,67.7
1817,27,67.3
1817,22,63.4
1817,11,58.8
1817,4,64.3
1817,0,66.2
1817,15,64.8
1817,24,69.1
1817,3,59.7
1817,12,59.5
1817,25,66.5
1817,1,66.7
1817,18,65.3
1817,20,68.7
1818,26,63.4
1818,27,66.3
1818,22,68.5
1818,11,63.9
1818,4,66.8
1818,0,62.9
1818,15,62.0
1818,24,67.2
1818,3,60.7
1818,12,61.8
1818,25,66.0
1818,1,68.8
1818,18,69.1
1818,20,64.9
1819,26,68.8
1819,27,67.4
1819,22,64.6
1819,11,63.2
1819,4,68.9
1819,0,62.7
1819,15,62.2
1819,24,69.7
1819,3,63.0
1819,12,63.1
1819,25,68.8
1819,1,64.6
1819,18,63.1
1819,20,68.3
1820,26,65.9
1820,27,69.9
1820,22,66.2
1820,11,64.8
1820,4,65.4
1820,0,68.1
1820,15,64.0
1820,24,67.3
1820,3,58.2
1820,12,64.4
1820,25,68.1
1820,1,67.9
1820,18,64.0
1820,20,64.4
1821,26,67.9
1821,27,68.1
1821,22,62.7
1821,11,69.1
1821,4,68.2
1821,0,66.3
1821,15,64.9
1821,24,68.4
1821,3,61.1
1821,12,68.0
1821,25,67.9
1821,1,68.6
1821,18,67.9
1821,20,65.3
1822,26,68.5
1822,27,71.9
1822,22,62.7
1822,11,68.0
1822,4,69.2
1822,0,66.3
1822,15,66.4
1822,24,67.7
1822,3,60.3
1822,12,69.5
1822,25,67.4
1822,1,66.8
1822,18,68.3
1822,20,68.0
1823,26,65.5
1823,27,69.8
1823,22,68.1
1823,11,66.1
1823,4,65.2
1823,0,62.5
1823,15,69.8
1823,24,66.6
1823,3,62.7
1823,12,64.0
1823,25,63.5
1823,1,66.1
1823,18,67.8
1823,20,69.9
1824,26,68.5
1824,27,69.5
1824,22,68.7
1824,11,68.1
1824,4,60.9
1824,0,66.1
1824,15,68.5
1824,24,69.4
1824,3,57.9
1824,12,66.1
1824,25,68.3
1824,1,62.5
1824,18,68.1
1824,20,68.0
1825,26,66.4
1825,27,69.4
1825,22,67.9
1825,11,66.0
1825,4,62.6
1825,0,63.5
1825,15,66.6
1825,24,69.4
1825,3,58.8
1825,12,69.3
1825,25,67.3
1825,1,66.2
1825,18,69.4
1825,20,66.8
1826,26,66.3
1826,27,68.4
1826,22,63.9
1826,11,69.5
1826,4,64.1
1826,0,63.5
1826,15,71.2
1826,24,61.6
1826,3,60.4
1826,12,69.1
1826,25,67.1
1826,1,61.6
1826,18,66.9
1826,20,66.5
1827,26,67.4
1827,27,72.5
1827,22,66.9
1827,11,62.9
1827,4,61.0
1827,0,64.1
1827,15,67.8
1827,24,65.3
1827,3,57.3
1827,12,65.5
1827,25,67.6
1827,1,65.4
1827,18,72.4
1827,20,64.9
1828,26,67.0
1828,27,67.3
1828,22,68.7
1828,11,62.9
1828,4,59.9
1828,0,62.2
1828,15,65.8
1828,24,68.7
1828,3,61.7
1828,12,68.9
1828,25,68.1
1828,1,63.3
1828,18,70.5
1828,20,70.7
1829,26,65.1
1829,27,68.4
1829,22,71.4
1829,11,68.8
1829,4,59.6
1829,0,58.9
1829,15,64.9
1829,24,69.2
1829,3,59.9
1829,12,67.9
1829,25,68.8
1829,1,58.7
1829,18,67.9
1829,20,65.9
1830,26,67.9
1830,27,68.4
1830,22,65.7
1830,11,60.5
1830,4,54.0
1830,0,65.5
1830,15,66.2
1830,24,73.5
1830,3,54.7
1830,12,64.5
1830,25,73.3
1830,1,68.0
1830,18,67.2
1830,20,65.6
1831,26,63.3
1831,27,70.4
1831,22,62.1
1831,11,61.9
1831,4,64.7
1831,0,60.4
1831,15,69.3
1831,24,69.1
1831,3,61.8
1831,12,62.0
1831,25,64.3
1831,1,64.3
1831,18,69.6
1831,20,62.0
1832,26,64.1
1832,27,65.0
1832,22,68.0
1832,11,60.4
1832,4,61.2
1832,0,64.4
1832,15,65.1
1832,24,63.0
1832,3,57.5
1832,12,61.8
1832,25,62.0
1832,1,65.0
1832,18,70.7
1832,20,70.4
1833,26,58.8
1833,27,62.0
1833,22,70.2
1833,11,62.2
1833,4,57.8
1833,0,63.0
1833,15,62.3
1833,24,69.7
1833,3,59.6
1833,12,58.1
1833,25,64.7
1833,1,64.5
1833,18,67.4
1833,20,69.8
1834,26,67.2
1834,27,68.9
1834,22,68.0
1834,11,65.7
1834,4,57.4
1834,0,64.9
1834,15,58.9
1834,24,69.0
1834,3,58.3
1834,12,67.6
1834,25,67.0
1834,1,63.7
1834,18,63.4
1834,20,67.7
1835,26,67.4
1835,27,71.0
1835,22,65.2
1835,11,62.1
1835,4,59.3
1835,0,64.7
1835,15,65.5
1835,24,65.7
1835,3,58.6
1835,12,64.2
1835,25,66.4
1835,1,65.4
1835,18,61.0
1835,20,62.7
1836,26,63.0
1836,27,69.9
1836,22,64.5
1836,11,59.5
1836,4,59.7
1836,0,61.1
1836,15,66.3
1836,24,66.0
1836,3,58.9
1836,12,61.4
1836,25,63.5
1836,1,63.5
1836,18,67.4
1836,20,59.9
1837,26,63.0
1837,27,65.4
1837,22,63.6
1837,11,63.3
1837,4,54.7
1837,0,63.8
1837,15,62.5
1837,24,62.3
1837,3,55.7
1837,12,64.7
1837,25,62.7
1837,1,62.1
1837,18,64.5
1837,20,65.0
1838,26,60.0
1838,27,65.5
1838,22,66.3
1838,11,62.3
1838,4,54.2
1838,0,64.6
1838,15,64.7
1838,24,61.4
1838,3,58.3
1838,12,59.8
1838,25,62.7
1838,1,65.0
1838,18,59.9
1838,20,63.3
1839,26,60.2
1839,27,62.5
1839,22,62.4
1839,11,63.1
1839,4,59.5
1839,0,67.1
1839,15,64.0
1839,24,65.2
1839,3,59.6
1839,12,60.5
1839,25,65.6
1839,1,64.1
1839,18,62.5
1839,20,58.9
1840,26,63.0
1840,27,64.9
1840,22,63.3
1840,11,55.8
1840,4,60.1
1840,0,66.6
1840,15,62.0
1840,24,63.5
1840,3,64.0
1840,12,60.2
1840,25,65.1
1840,1,70.0
1840,18,61.5
1840,20,61.4
1841,26,62.7
1841,27,62.5
1841,22,65.8
1841,11,58.5
1841,4,67.7
1841,0,62.2
1841,15,62.7
1841,24,64.2
1841,3,62.4
1841,12,57.1
1841,25,59.5
1841,1,64.1
1841,18,63.1
1841,20,59.5
1842,26,61.5
1842,27,65.4
1842,22,62.1
1842,11,57.5
1842,4,61.5
1842,0,65.6
1842,15,59.1
1842,24,66.0
1842,3,58.6
1842,12,57.6
1842,25,62.2
1842,1,66.1
1842,18,62.8
1842,20,64.7
1843,26,63.9
1843,27,66.1
1843,22,65.7
1843,11,57.8
1843,4,65.9
1843,0,63.0
1843,15,58.8
1843,24,61.6
1843,3,60.7
1843,12,59.8
1843,25,60.5
1843,1,65.4
1843,18,57.7
1843,20,62.9
1844,26,60.6
1844,27,63.0
1844,22,62.1
1844,11,61.2
1844,4,64.7
1844,0,63.5
1844,15,61.4
1844,24,65.7
1844,3,61.6
1844,12,63.5
1844,25,61.1
1844,1,63.4
1844,18,58.2
1844,20,61.5
1845,26,62.8
1845,27,65.7
1845,22,63.0
1845,11,60.3
1845,4,65.4
1845,0,64.1
1845,15,64.3
1845,24,61.4
1845,3,60.7
1845,12,61.1
1845,25,60.5
1845,1,62.4
1845,18,62.8
1845,20,59.3
1846,26,61.6
1846,27,62.8
1846,22,61.1
1846,11,61.4
1846,4,61.0
1846,0,61.3
1846,15,62.6
1846,24,58.8
1846,3,60.9
1846,12,64.0
1846,25,60.0
1846,1,62.0
1846,18,61.7
1846,20,62.5
1847,26,58.4
1847,27,61.2
1847,22,67.7
1847,11,62.1
1847,4,59.4
1847,0,63.3
1847,15,62.8
1847,24,59.6
1847,3,59.6
1847,12,63.6
1847,25,60.0
1847,1,59.8
1847,18,63.1
1847,20,64.4
1848,26,60.0
1848,27,63.1
1848,22,68.4
1848,11,61.3
1848,4,58.8
1848,0,64.5
1848,15,61.9
1848,24,64.0
1848,3,59.8
1848,12,64.1
1848,25,62.2
1848,1,62.1
1848,18,61.9
1848,20,61.6
1849,26,62.8
1849,27,65.9
1849,22,65.3
1849,11,65.0
1849,4,63.6
1849,0,62.2
1849,15,66.8
1849,24,64.9
1849,3,59.2
1849,12,63.6
1849,25,63.1
1849,1,63.7
1849,18,65.6
1849,20,62.9
1850,26,69.1
1850,27,64.5
1850,22,61.7
1850,11,60.7
1850,4,66.2
1850,0,60.2
1850,15,61.1
1850,24,64.8
1850,3,59.3
1850,12,64.1
1850,25,66.2
1850,1,62.8
1850,18,65.8
1850,20,66.5
1851,26,64.4
1851,27,65.5
1851,22,64.1
1851,11,60.6
1851,4,63.8
1851,0,62.5
1851,15,64.9
1851,24,63.1
1851,3,57.8
1851,12,61.1
1851,25,62.7
1851,1,58.9
1851,18,60.8
1851,20,67.6
1852,26,61.8
1852,27,63.8
1852,22,67.6
1852,11,62.3
1852,4,55.9
1852,0,62.3
1852,15,60.7
1852,24,66.3
1852,3,56.0
1852,12,63.2
1852,25,64.4
1852,1,62.3
1852,18,64.9
1852,20,63.0
1853,26,64.8
1853,27,65.0
1853,22,62.9
1853,11,66.8
1853,4,60.7
1853,0,61.3
1853,15,64.5
1853,24,66.0
1853,3,59.1
1853,12,64.1
1853,25,65.9
1853,1,62.3
1853,18,62.7
1853,20,64.5
1854,26,62.4
1854,27,65.9
1854,22,63.9
1854,11,59.6
1854,4,58.2
1854,0,60.0
1854,15,65.0
1854,24,64.5
1854,3,62.6
1854,12,60.0
1854,25,61.4
1854,1,63.2
1854,18,65.4
1854,20,61.7
1855,26,63.6
1855,27,62.6
1855,22,64.1
1855,11,59.1
1855,4,57.6
1855,0,57.6
1855,15,67.6
1855,24,64.0
1855,3,62.1
1855,12,60.0
1855,25,64.9
1855,1,60.8
1855,18,66.1
1855,20,61.4
1856,26,64.7
1856,27,65.2
1856,22,64.9
1856,11,63.8
1856,4,56.0
1856,0,60.8
1856,15,62.7
1856,24,66.0
1856,3,59.8
1856,12,59.6
1856,25,66.1
1856,1,60.9
1856,18,63.5
1856,20,61.1
1857,26,64.3
1857,27,65.7
1857,22,66.8
1857,11,65.6
1857,4,61.2
1857,0,59.6
1857,15,62.4
1857,24,63.4
1857,3,60.7
1857,12,63.0
1857,25,63.7
1857,1,62.9
1857,18,62.9
1857,20,60.9
1858,26,62.2
1858,27,63.8
1858,22,63.9
1858,11,63.5
1858,4,61.5
1858,0,58.9
1858,15,64.2
1858,24,66.3
1858,3,58.7
1858,12,61.6
1858,25,66.8
1858,1,63.4
1858,18,64.3
1858,20,57.3
1859,26,63.8
1859,27,65.2
1859,22,61.6
1859,11,64.1
1859,4,61.9
1859,0,59.5
1859,15,65.0
1859,24,62.4
1859,3,59.1
1859,12,62.4
1859,25,65.6
1859,1,60.5
1859,18,66.3
1859,20,59.4
1860,26,60.3
1860,27,63.7
1860,22,58.7
1860,11,64.5
1860,4,62.9
1860,0,62.9
1860,15,61.6
1860,24,64.5
1860,3,60.2
1860,12,67.0
1860,25,62.8
1860,1,64.2
1860,18,64.2
1860,20,62.3
1861,26,63.8
1861,27,65.4
1861,22,60.6
1861,11,64.0
1861,4,64.5
1861,0,61.0
1861,15,67.7
1861,24,61.6
1861,3,60.5
1861,12,64.6
1861,25,62.1
1861,1,63.8
1861,18,63.7
1861,20,58.2
1862,26,62.1
1862,27,63.0
1862,22,61.0
1862,11,62.9
1862,4,65.1
1862,0,59.1
1862,15,69.9
1862,24,61.8
1862,3,61.6
1862,12,64.8
1862,25,60.6
1862,1,63.8
1862,18,62.5
1862,20,60.1
1863,26,57.0
1863,27,62.3
1863,22,65.6
1863,11,62.7
1863,4,63.6
1863,0,58.5
1863,15,66.0
1863,24,61.1
1863,3,60.1
1863,12,61.9
1863,25,61.8
1863,1,61.8
1863,18,65.7
1863,20,64.4
1864,26,61.6
1864,27,60.8
1864,22,66.7
1864,11,64.6
1864,4,58.9
1864,0,58.2
1864,15,66.6
1864,24,62.0
1864,3,58.0
1864,12,65.1
1864,25,62.4
1864,1,61.8
1864,18,64.0
1864,20,65.4
1865,26,64.1
1865,27,64.2
1865,22,65.1
1865,11,63.4
1865,4,55.2
1865,0,57.6
1865,15,69.6
1865,24,64.1
1865,3,59.0
1865,12,65.3
1865,25,66.3
1865,1,64.3
1865,18,62.3
1865,20,62.6
1866,26,64.5
1866,27,67.0
1866,22,64.9
1866,11,62.9
1866,4,56.9
1866,0,60.1
1866,15,67.3
1866,24,63.8
1866,3,59.5
1866,12,61.8
1866,25,63.1
1866,1,61.4
1866,18,62.9
1866,20,64.1
1867,26,63.8
1867,27,67.0
1867,22,67.9
1867,11,59.5
1867,4,54.1
1867,0,59.9
1867,15,64.8
1867,24,65.0
1867,3,59.4
1867,12,57.9
1867,25,63.8
1867,1,61.8
1867,18,60.3
1867,20,66.2
1868,26,65.7
1868,27,64.1
1868,22,66.5
1868,11,59.7
1868,4,59.3
1868,0,60.8
1868,15,62.8
1868,24,67.0
1868,3,61.3
1868,12,58.0
1868,25,66.8
1868,1,60.2
1868,18,59.9
1868,20,62.3
1869,26,68.5
1869,27,66.1
1869,22,70.6
1869,11,58.8
1869,4,61.6
1869,0,59.7
1869,15,62.3
1869,24,66.7
1869,3,58.1
1869,12,58.8
1869,25,64.9
1869,1,61.0
1869,18,56.2
1869,20,62.3
1870,26,65.5
1870,27,69.2
1870,22,70.0
1870,11,57.5
1870,4,62.1
1870,0,59.4
1870,15,62.0
1870,24,62.6
1870,3,58.4
1870,12,58.7
1870,25,62.9
1870,1,60.6
1870,18,59.7
1870,20,58.2
1871,26,65.2
1871,27,66.8
1871,22,61.9
1871,11,58.0
1871,4,61.3
1871,0,59.5
1871,15,62.8
1871,24,61.7
1871,3,59.6
1871,12,60.0
1871,25,63.3
1871,1,60.4
1871,18,60.3
1871,20,61.0
1872,26,64.8
1872,27,64.0
1872,22,66.9
1872,11,59.2
1872,4,58.8
1872,0,60.5
1872,15,60.8
1872,24,57.6
1872,3,59.2
1872,12,58.7
1872,25,59.8
1872,1,60.0
1872,18,58.3
1872,20,58.4
1873,26,61.8
1873,27,59.7
1873,22,64.2
1873,11,62.9
1873,4,56.7
1873,0,59.0
1873,15,63.8
1873,24,63.8
1873,3,59.1
1873,12,60.6
1873,25,64.1
1873,1,58.7
1873,18,57.9
1873,20,58.3
1874,26,64.7
1874,27,66.7
1874,22,60.3
1874,11,64.5
1874,4,55.5
1874,0,61.8
1874,15,64.4
1874,24,61.0
1874,3,57.6
1874,12,60.0
1874,25,60.4
1874,1,62.3
1874,18,60.0
1874,20,59.7
1875,26,59.7
1875,27,65.0
1875,22,61.3
1875,11,61.2
1875,4,58.0
1875,0,59.4
1875,15,63.4
1875,24,55.3
1875,3,60.5
1875,12,58.7
1875,25,55.8
1875,1,61.7
1875,18,58.9
1875,20,62.1
1876,26,58.5
1876,27,61.3
1876,22,62.8
1876,11,57.9
1876,4,60.6
1876,0,63.3
1876,15,66.7
1876,24,58.9
1876,3,58.6
1876,12,56.3
1876,25,59.5
1876,1,62.1
1876,18,61.3
1876,20,60.8
1877,26,63.7
1877,27,63.8
1877,22,61.4
1877,11,58.2
1877,4,62.8
1877,0,59.7
1877,15,63.6
1877,24,62.3
1877,3,61.6
1877,12,60.0
1877,25,65.2
1877,1,62.3
1877,18,62.6
1877,20,59.6
1878,26,63.3
1878,27,65.4
1878,22,59.7
1878,11,60.8
1878,4,57.5
1878,0,63.8
1878,15,61.1
1878,24,62.9
1878,3,59.4
1878,12,59.4
1878,25,64.1
1878,1,63.2
1878,18,60.0
1878,20,64.3
1879,26,66.4
1879,27,66.4
1879,22,65.3
1879,11,61.2
1879,4,62.1
1879,0,61.5
1879,15,61.1
1879,24,64.1
1879,3,60.0
1879,12,61.9
1879,25,66.7
1879,1,64.7
1879,18,58.5
1879,20,59.6
1880,26,64.1
1880,27,66.2
1880,22,59.2
1880,11,62.0
1880,4,62.7
1880,0,58.8
1880,15,63.1
1880,24,64.2
1880,3,60.8
1880,12,60.8
1880,25,67.2
1880,1,62.3
1880,18,57.4
1880,20,55.4
1881,26,63.4
1881,27,66.3
1881,22,59.6
1881,11,61.1
1881,4,61.5
1881,0,58.3
1881,15,65.2
1881,24,59.8
1881,3,58.2
1881,12,59.9
1881,25,63.4
1881,1,61.3
1881,18,59.2
1881,20,57.1
1882,26,56.7
1882,27,62.6
1882,22,61.2
1882,11,61.0
1882,4,56.4
1882,0,60.1
1882,15,67.8
1882,24,58.5
1882,3,59.3
1882,12,55.8
1882,25,60.5
1882,1,60.7
1882,18,58.4
1882,20,59.2
1883,26,59.8
1883,27,60.3
1883,22,63.6
1883,11,63.7
1883,4,53.5
1883,0,57.6
1883,15,64.5
1883,24,56.9
1883,3,59.7
1883,12,59.1
1883,25,61.1
1883,1,60.5
1883,18,60.6
1883,20,59.0
1884,26,61.1
1884,27,60.5
1884,22,61.4
1884,11,60.8
1884,4,52.7
1884,0,59.2
1884,15,67.1
1884,24,59.1
1884,3,57.5
1884,12,59.6
1884,25,61.2
1884,1,61.6
1884,18,59.2
1884,20,62.0
1885,26,59.8
1885,27,63.2
1885,22,64.3
1885,11,59.3
1885,4,51.3
1885,0,60.4
1885,15,65.9
1885,24,63.7
1885,3,58.7
1885,12,55.1
1885,25,64.3
1885,1,60.5
1885,18,60.6
1885,20,63.4
1886,26,66.3
1886,27,68.0
1886,22,62.0
1886,11,56.3
1886,4,53.4
1886,0,59.4
1886,15,65.3
1886,24,63.6
1886,3,59.0
1886,12,55.5
1886,25,67.8
1886,1,58.7
1886,18,60.7
1886,20,63.4
1887,26,65.9
1887,27,66.9
1887,22,61.0
1887,11,53.3
1887,4,54.2
1887,0,56.3
1887,15,59.9
1887,24,63.1
1887,3,57.1
1887,12,53.4
1887,25,68.0
1887,1,58.5
1887,18,61.0
1887,20,60.5
1888,26,64.3
1888,27,66.3
1888,22,60.3
1888,11,57.5
1888,4,55.5
1888,0,60.6
1888,15,58.2
1888,24,60.7
1888,3,55.3
1888,12,53.1
1888,25,63.4
1888,1,56.6
1888,18,58.4
1888,20,60.3
1889,26,60.1
1889,27,63.0
1889,22,60.3
1889,11,58.0
1889,4,51.9
1889,0,58.2
1889,15,57.2
1889,24,60.7
1889,3,56.1
1889,12,55.6
1889,25,60.0
1889,1,62.3
1889,18,53.9
1889,20,59.3
1890,26,59.7
1890,27,62.5
1890,22,57.8
1890,11,56.7
1890,4,53.5
1890,0,60.6
1890,15,60.9
1890,24,60.2
1890,3,59.4
1890,12,54.8
1890,25,62.7
1890,1,58.6
1890,18,54.9
1890,20,56.1
1891,26,57.9
1891,27,61.1
1891,22,54.6
1891,11,55.3
1891,4,53.3
1891,0,60.8
1891,15,59.9
1891,24,57.6
1891,3,57.9
1891,12,54.8
1891,25,58.9
1891,1,60.0
1891,18,57.1
1891,20,56.2
1892,26,56.0
1892,27,56.8
1892,22,56.9
1892,11,53.7
1892,4,58.1
1892,0,56.9
1892,15,56.2
1892,24,56.6
1892,3,59.1
1892,12,52.0
1892,25,55.9
1892,1,58.3
1892,18,57.2
1892,20,59.7
1893,26,56.4
1893,27,56.5
1893,22,64.3
1893,11,53.7
1893,4,53.9
1893,0,56.9
1893,15,56.2
1893,24,59.4
1893,3,56.2
1893,12,54.1
1893,25,61.7
1893,1,57.0
1893,18,54.9
1893,20,55.3
1894,26,61.4
1894,27,59.7
1894,22,58.7
1894,11,57.5
1894,4,56.7
1894,0,57.6
1894,15,56.9
1894,24,60.9
1894,3,57.5
1894,12,53.1
1894,25,65.4
1894,1,57.2
1894,18,56.7
1894,20,55.5
1895,26,63.0
1895,27,64.8
1895,22,55.9
1895,11,61.6
1895,4,55.3
1895,0,58.8
1895,15,57.2
1895,24,57.6
1895,3,58.7
1895,12,58.5
1895,25,60.6
1895,1,57.8
1895,18,56.8
1895,20,56.3
1896,26,57.7
1896,27,61.1
1896,22,54.3
1896,11,55.0
1896,4,55.0
1896,0,57.5
1896,15,62.6
1896,24,57.5
1896,3,57.6
1896,12,52.3
1896,25,60.7
1896,1,57.0
1896,18,56.4
1896,20,59.0
1897,26,55.7
1897,27,57.6
1897,22,57.1
1897,11,51.5
1897,4,54.1
1897,0,56.9
1897,15,59.8
1897,24,56.1
1897,3,55.8
1897,12,52.3
1897,25,59.9
1897,1,56.9
1897,18,60.6
1897,20,57.9
1898,26,55.6
1898,27,58.6
1898,22,59.6
1898,11,53.0
1898,4,54.4
1898,0,54.4
1898,15,57.5
1898,24,55.7
1898,3,56.6
1898,12,54.2
1898,25,61.1
1898,1,56.2
1898,18,56.6
1898,20,61.0
1899,26,57.2
1899,27,58.7
1899,22,59.7
1899,11,58.3
1899,4,50.6
1899,0,54.5
1899,15,56.3
1899,24,57.9
1899,3,54.3
1899,12,53.6
1899,25,61.2
1899,1,56.5
1899,18,54.4
1899,20,55.9
1900,26,57.6
1900,27,61.6
1900,22,55.6
1900,11,56.2
1900,4,49.0
1900,0,52.8
1900,15,56.0
1900,24,59.0
1900,3,53.6
1900,12,54.3
1900,25,59.1
1900,1,54.6
1900,18,53.7
1900,20,54.1
1901,26,57.7
1901,27,61.6
1901,22,57.5
1901,11,56.1
1901,4,52.8
1901,0,52.9
1901,15,59.1
1901,24,55.6
1901,3,54.0
1901,12,52.7
1901,25,55.0
1901,1,53.1
1901,18,54.0
1901,20,56.0
1902,26,56.9
1902,27,61.1
1902,22,54.8
1902,11,50.8
1902,4,52.3
1902,0,53.2
1902,15,57.6
1902,24,53.8
1902,3,52.2
1902,12,50.3
1902,25,56.3
1902,1,55.3
1902,18,58.5
1902,20,56.8
1903,26,60.3
1903,27,59.3
1903,22,59.7
1903,11,50.5
1903,4,52.3
1903,0,56.6
1903,15,54.3
1903,24,54.5
1903,3,55.2
1903,12,47.8
1903,25,56.9
1903,1,56.0
1903,18,57.8
1903,20,56.2
1904,26,58.2
1904,27,57.0
1904,22,58.0
1904,11,54.5
1904,4,50.2
1904,0,54.1
1904,15,50.1
1904,24,57.2
1904,3,55.9
1904,12,50.0
1904,25,58.2
1904,1,53.9
1904,18,53.7
1904,20,56.2
1905,26,57.2
1905,27,58.5
1905,22,54.8
1905,11,53.6
1905,4,47.1
1905,0,56.1
1905,15,52.7
1905,24,58.0
1905,3,52.6
1905,12,51.1
1905,25,58.1
1905,1,53.5
1905,18,48.5
1905,20,52.5
1906,26,56.8
1906,27,61.0
1906,22,51.0
1906,11,50.3
1906,4,43.3
1906,0,57.7
1906,15,55.1
1906,24,53.7
1906,3,52.4
1906,12,50.2
1906,25,54.6
1906,1,58.0
1906,18,52.2
1906,20,51.6
1907,26,56.3
1907,27,56.3
1907,22,52.3
1907,11,49.1
1907,4,50.6
1907,0,54.6
1907,15,54.2
1907,24,52.6
1907,3,56.6
1907,12,50.2
1907,25,55.9
1907,1,54.9
1907,18,53.8
1907,20,54.3
1908,26,53.2
1908,27,53.8
1908,22,58.1
1908,11,48.9
1908,4,50.1
1908,0,57.5
1908,15,52.2
1908,24,51.7
1908,3,53.5
1908,12,51.0
1908,25,52.2
1908,1,56.7
1908,18,50.4
1908,20,54.7
1909,26,56.4
1909,27,53.3
1909,22,61.2
1909,11,48.1
1909,4,46.4
1909,0,54.6
1909,15,50.5
1909,24,55.6
1909,3,54.9
1909,12,46.9
1909,25,56.2
1909,1,56.5
1909,18,49.6
1909,20,50.1
1910,26,58.1
1910,27,55.6
1910,22,54.1
1910,11,51.0
1910,4,49.0
1910,0,54.6
1910,15,47.3
1910,24,56.9
1910,3,55.8
1910,12,49.9
1910,25,57.9
1910,1,54.4
1910,18,48.3
1910,20,51.5
1911,26,55.1
1911,27,55.9
1911,22,55.7
1911,11,49.3
1911,4,48.7
1911,0,53.2
1911,15,48.3
1911,24,53.0
1911,3,54.2
1911,12,52.1
1911,25,52.8
1911,1,55.2
1911,18,49.8
1911,20,49.5
1912,26,54.7
1912,27,54.4
1912,22,51.1
1912,11,48.7
1912,4,50.4
1912,0,54.6
1912,15,52.8
1912,24,55.0
1912,3,54.4
1912,12,50.1
1912,25,55.0
1912,1,54.3
1912,18,48.8
1912,20,51.0
1913,26,54.2
1913,27,56.3
1913,22,53.1
1913,11,49.3
1913,4,48.6
1913,0,52.1
1913,15,47.8
1913,24,51.9
1913,3,55.2
1913,12,51.3
1913,25,51.3
1913,1,53.4
1913,18,52.7
1913,20,50.5
1914,26,52.0
1914,27,52.7
1914,22,53.5
1914,11,48.9
1914,4,43.9
1914,0,53.8
1914,15,50.3
1914,24,52.4
1914,3,53.4
1914,12,47.5
1914,25,53.6
1914,1,53.3
1914,18,48.4
1914,20,52.6
1915,26,52.6
1915,27,56.0
1915,22,53.8
1915,11,49.6
1915,4,45.5
1915,0,56.6
1915,15,49.5
1915,24,51.7
1915,3,53.9
1915,12,49.9
1915,25,53.6
