TimeStep,Station_PM,Occupancy
1538,0,0.0455
1538,15,0.0485
1538,24,0.0665
1538,3,0.0422
1538,12,0.0373
1538,25,0.042
1538,1,0.0435
1538,18,0.0518
1538,20,0.0558
1539,26,0.0584
1539,27,0.0514
1539,22,0.0558
1539,11,0.056
1539,4,0.0572
1539,0,0.0362
1539,15,0.0371
1539,24,0.0629
1539,3,0.0464
1539,12,0.0413
1539,25,0.0518
1539,1,0.0335
1539,18,0.0504
1539,20,0.0637
1540,26,0.0698
1540,27,0.0567
1540,22,0.0635
1540,11,0.0439
1540,4,0.0515
1540,0,0.0518
1540,15,0.043
1540,24,0.0688
1540,3,0.0364
1540,12,0.0413
1540,25,0.0487
1540,1,0.0371
1540,18,0.0451
1540,20,0.0522
1541,26,0.051
1541,27,0.06
1541,22,0.0471
1541,11,0.048
