TimeStep,Station_PM,Speed
1842,69,65.3
1842,75,67.4
1842,3,60.9
1843,0,65.6
1843,11,60.8
1843,13,65.5
1843,17,61.6
1843,21,63.4
1843,23,68.0
1843,32,65.1
1843,35,55.0
1843,26,61.3
1843,44,67.1
1843,46,67.0
1843,51,65.1
1843,56,66.2
1843,62,68.6
1843,69,65.3
1843,75,65.8
1843,3,62.8
1844,0,63.6
1844,11,60.0
1844,13,65.1
1844,17,61.8
1844,21,62.7
1844,23,67.0
1844,32,65.1
1844,35,55.1
1844,26,61.8
1844,44,67.5
1844,46,67.1
1844,51,65.2
1844,56,66.2
1844,62,67.9
1844,69,65.1
1844,75,67.0
1844,3,57.3
1845,0,66.4
1845,11,60.6
1845,13,65.7
1845,17,61.9
1845,21,63.4
1845,23,68.3
1845,32,65.0
1845,35,55.7
1845,26,61.1
1845,44,68.0
1845,46,67.5
1845,51,66.8
1845,56,66.6
1845,62,68.4
1845,69,65.2
1845,75,67.7
1845,3,63.4
1846,0,64.0
1846,11,60.5
1846,13,66.1
1846,17,62.3
1846,21,62.3
1846,23,66.8
1846,32,64.9
1846,35,54.1
1846,26,60.4
1846,44,67.3
1846,46,66.8
1846,51,65.9
1846,56,66.4
1846,62,68.0
1846,69,65.0
1846,75,67.5
1846,3,66.7
1847,0,65.9
1847,11,59.8
1847,13,64.9
1847,17,61.8
1847,21,62.8
1847,23,67.1
1847,32,64.9
1847,35,56.3
1847,26,61.4
1847,44,68.0
1847,46,67.9
1847,51,66.9
1847,56,67.2
1847,62,68.2
1847,69,65.1
1847,75,66.9
1847,3,65.1
1848,0,67.0
1848,11,58.8
1848,13,63.7
1848,17,61.1
1848,21,62.3
1848,23,66.7
1848,32,64.9
1848,35,57.6
1848,26,60.2
1848,44,68.2
1848,46,67.8
1848,51,66.9
1848,56,67.3
1848,62,68.3
1848,69,65.1
1848,75,67.8
1848,3,64.8
1849,0,64.8
1849,11,58.1
1849,13,63.4
1849,17,60.4
1849,21,62.5
1849,23,66.9
1849,32,64.9
1849,35,52.8
1849,26,61.2
1849,44,66.7
1849,46,66.5
1849,51,66.8
1849,56,66.7
1849,62,67.6
1849,69,65.1
1849,75,67.2
1849,3,62.3
1850,0,66.5
1850,11,59.1
1850,13,63.7
1850,17,61.1
1850,21,63.0
1850,23,67.5
1850,32,64.9
1850,35,54.1
1850,26,61.8
1850,44,67.6
1850,46,68.2
1850,51,66.4
1850,56,67.4
1850,62,67.0
1850,69,64.9
1850,75,65.7
1850,3,64.5
1851,0,64.0
1851,11,58.7
1851,13,64.3
1851,17,61.3
1851,21,63.3
1851,23,67.6
1851,32,64.8
1851,35,55.7
1851,26,61.9
1851,44,67.8
1851,46,67.7
1851,51,67.0
1851,56,67.9
1851,62,67.9
1851,69,65.1
1851,75,67.8
1851,3,64.9
1852,0,64.4
1852,11,60.7
1852,13,65.1
1852,17,61.3
1852,21,63.2
1852,23,67.1
1852,32,64.8
1852,35,52.9
1852,26,61.5
1852,44,66.2
1852,46,67.5
1852,51,66.2
1852,56,68.4
1852,62,66.8
1852,69,65.3
1852,75,68.2
1852,3,60.4
1853,0,63.9
1853,11,60.8
1853,13,65.2
1853,17,62.1
1853,21,63.7
1853,23,67.7
1853,32,64.7
1853,35,56.8
1853,26,62.6
1853,44,67.8
1853,46,67.5
1853,51,66.0
1853,56,66.9
1853,62,66.5
1853,69,65.2
1853,75,68.4
1853,3,56.8
1854,0,64.9
1854,11,60.9
1854,13,66.0
1854,17,61.9
1854,21,63.9
1854,23,68.1
1854,32,64.7
1854,35,57.6
1854,26,63.6
1854,44,68.3
1854,46,68.1
1854,51,66.8
1854,56,67.8
1854,62,67.0
1854,69,65.6
1854,75,67.8
1854,3,59.8
1855,0,66.1
1855,11,59.7
1855,13,65.1
1855,17,61.5
1855,21,62.7
1855,23,67.2
1855,32,64.6
1855,35,57.3
1855,26,61.8
1855,44,68.2
1855,46,68.5
1855,51,67.6
1855,56,67.4
1855,62,68.7
1855,69,65.6
1855,75,68.2
1855,3,59.8
1856,0,62.9
1856,11,58.9
1856,13,64.5
1856,17,61.2
1856,21,62.6
1856,23,67.3
1856,32,64.3
1856,35,56.7
1856,26,61.4
1856,44,68.2
1856,46,68.0
1856,51,67.8
1856,56,67.1
1856,62,69.2
1856,69,65.3
1856,75,68.7
1856,3,53.9
1857,0,64.7
1857,11,60.0
1857,13,64.6
1857,17,62.0
1857,21,63.1
1857,23,68.2
1857,32,64.4
1857,35,57.7
1857,26,61.5
1857,44,68.5
1857,46,68.1
1857,51,67.6
1857,56,67.6
1857,62,68.9
1857,69,65.4
1857,75,68.8
1857,3,58.8
1858,0,65.5
1858,11,59.7
1858,13,64.7
1858,17,61.6
1858,21,62.9
1858,23,67.2
1858,32,64.3
1858,35,54.2
1858,26,61.2
1858,44,67.4
1858,46,67.6
1858,51,67.4
1858,56,68.0
1858,62,68.7
1858,69,65.5
1858,75,68.8
1858,3,60.9
1859,0,64.4
1859,11,59.6
1859,13,64.3
1859,17,61.5
1859,21,63.4
1859,23,67.4
1859,32,64.3
1859,35,54.8
1859,26,61.0
1859,44,67.4
1859,46,67.3
1859,51,66.7
1859,56,67.2
1859,62,68.1
1859,69,65.3
1859,75,67.2
1859,3,62.5
1860,0,65.8
1860,11,60.2
1860,13,64.8
1860,17,61.6
1860,21,63.3
1860,23,67.6
1860,32,64.2
1860,35,57.5
1860,26,61.5
1860,44,68.4
1860,46,68.1
1860,51,67.2
1860,56,67.2
1860,62,68.6
1860,69,65.3
1860,75,68.4
1860,3,60.6
1861,0,64.5
1861,11,60.1
1861,13,65.5
1861,17,61.9
1861,21,63.3
1861,23,67.5
1861,32,64.2
1861,35,57.9
1861,26,61.8
1861,44,68.8
1861,46,68.3
1861,51,66.5
1861,56,66.6
1861,62,68.2
1861,69,65.4
1861,75,69.8
1861,3,61.9
1862,0,65.3
1862,11,59.7
1862,13,64.2
1862,17,61.3
1862,21,61.5
1862,23,66.2
1862,32,64.2
1862,35,56.3
1862,26,59.9
1862,44,69.0
1862,46,68.0
1862,51,67.1
1862,56,67.2
1862,62,68.3
1862,69,65.1
1862,75,68.1
1862,3,62.3
1863,0,68.2
1863,11,61.1
1863,13,65.3
1863,17,62.1
1863,21,62.2
1863,23,66.7
1863,32,64.1
1863,35,56.2
1863,26,61.1
1863,44,68.8
1863,46,68.2
1863,51,67.2
1863,56,66.8
1863,62,67.7
1863,69,65.3
1863,75,66.8
1863,3,61.3
1864,0,64.9
1864,11,58.5
1864,13,63.0
1864,17,60.6
1864,21,62.5
1864,23,66.6
1864,32,63.9
1864,35,57.2
1864,26,61.9
1864,44,68.7
1864,46,67.7
1864,51,68.0
1864,56,67.6
1864,62,68.8
1864,69,65.1
1864,75,67.6
1864,3,61.6
1865,0,66.6
1865,11,58.7
1865,13,64.1
1865,17,61.2
1865,21,61.7
1865,23,66.1
1865,32,63.9
1865,35,55.6
1865,26,60.7
1865,44,67.9
1865,46,67.2
1865,51,66.7
1865,56,67.2
1865,62,68.1
1865,69,65.3
1865,75,67.6
1865,3,62.8
1866,0,64.9
1866,11,58.9
1866,13,63.9
1866,17,60.7
1866,21,62.3
1866,23,66.0
1866,32,63.9
1866,35,54.6
1866,26,63.2
1866,44,67.7
1866,46,67.5
1866,51,66.8
1866,56,66.8
1866,62,68.4
1866,69,65.4
1866,75,67.1
1866,3,61.2
1867,0,68.3
1867,11,59.5
1867,13,64.4
1867,17,61.5
1867,21,61.9
1867,23,66.1
1867,32,63.8
1867,35,56.1
1867,26,62.8
1867,44,67.9
1867,46,68.2
1867,51,67.5
1867,56,67.0
1867,62,69.0
1867,69,65.4
1867,75,68.8
1867,3,64.0
1868,0,70.0
1868,11,59.9
1868,13,64.7
1868,17,61.2
1868,21,61.5
1868,23,65.4
1868,32,63.8
1868,35,57.8
1868,26,61.7
1868,44,68.7
1868,46,67.9
1868,51,67.8
1868,56,68.0
1868,62,69.3
1868,69,65.4
1868,75,68.7
1868,3,67.6
1869,0,67.6
1869,11,59.9
1869,13,65.3
1869,17,62.3
1869,21,62.4
1869,23,67.2
1869,32,63.8
1869,35,57.7
1869,26,62.9
1869,44,68.6
1869,46,68.2
1869,51,68.1
1869,56,67.8
1869,62,68.8
1869,69,65.1
1869,75,67.1
1869,3,64.7
1870,0,67.7
1870,11,58.8
1870,13,63.5
1870,17,61.1
1870,21,62.3
1870,23,66.3
1870,32,63.8
1870,35,58.5
1870,26,63.3
1870,44,68.6
1870,46,68.5
1870,51,68.3
1870,56,68.0
1870,62,69.3
1870,69,65.2
1870,75,68.6
1870,3,64.2
1871,0,68.2
1871,11,59.3
1871,13,64.2
1871,17,61.3
1871,21,61.1
1871,23,65.6
1871,32,63.7
1871,35,56.8
1871,26,60.7
1871,44,68.4
1871,46,67.5
1871,51,67.6
1871,56,67.1
1871,62,68.7
1871,69,65.2
1871,75,67.4
1871,3,66.7
1872,0,68.8
1872,11,59.4
1872,13,64.4
1872,17,61.2
1872,21,62.2
1872,23,66.0
1872,32,63.7
1872,35,55.8
1872,26,62.9
1872,44,68.1
1872,46,67.3
1872,51,67.4
1872,56,66.8
1872,62,68.1
1872,69,65.4
1872,75,67.0
1872,3,66.6
1873,0,64.6
1873,11,58.0
1873,13,63.3
1873,17,61.2
1873,21,60.7
1873,23,65.2
1873,32,63.5
1873,35,55.4
1873,26,61.0
1873,44,67.2
1873,46,66.6
1873,51,66.6
1873,56,66.3
1873,62,68.0
1873,69,65.2
1873,75,67.0
1873,3,63.2
1874,0,62.9
1874,11,58.0
1874,13,63.2
1874,17,60.7
1874,21,62.1
1874,23,66.2
1874,32,63.5
1874,35,53.0
1874,26,62.2
1874,44,66.8
1874,46,66.2
1874,51,66.1
1874,56,65.5
1874,62,66.6
1874,69,65.1
1874,75,66.5
1874,3,58.1
1875,0,61.8
1875,11,59.0
1875,13,64.7
1875,17,61.1
1875,21,62.2
1875,23,66.4
1875,32,63.4
1875,35,53.1
1875,26,62.3
1875,44,67.1
1875,46,66.0
1875,51,67.6
1875,56,67.4
1875,62,68.0
1875,69,65.2
1875,75,66.0
1875,3,56.8
1876,0,63.1
1876,11,59.9
1876,13,64.8
1876,17,61.7
1876,21,62.5
1876,23,66.8
1876,32,63.4
1876,35,56.9
1876,26,62.6
1876,44,68.0
1876,46,67.3
1876,51,67.7
1876,56,66.7
1876,62,67.8
1876,69,65.0
1876,75,66.4
1876,3,57.0
1877,0,65.7
1877,11,59.8
1877,13,64.5
1877,17,62.0
1877,21,62.3
1877,23,66.7
1877,32,63.3
1877,35,57.6
1877,26,62.7
1877,44,68.2
1877,46,68.2
1877,51,68.4
1877,56,67.8
1877,62,68.3
1877,69,65.2
1877,75,67.3
1877,3,61.8
1878,0,64.2
1878,11,60.1
1878,13,65.4
1878,17,62.0
1878,21,62.7
1878,23,67.0
1878,32,63.3
1878,35,57.3
1878,26,63.4
1878,44,68.3
1878,46,69.1
1878,51,69.0
1878,56,67.8
1878,62,69.2
1878,69,65.6
1878,75,68.6
1878,3,58.8
1879,0,64.5
1879,11,59.1
1879,13,64.4
1879,17,61.1
1879,21,61.2
1879,23,65.9
1879,32,63.2
1879,35,56.2
1879,26,62.0
1879,44,67.8
1879,46,68.2
1879,51,67.9
1879,56,67.5
1879,62,68.9
1879,69,65.3
1879,75,68.8
1879,3,62.0
1880,0,66.2
1880,11,59.0
1880,13,64.3
1880,17,60.9
1880,21,62.2
1880,23,66.8
1880,32,63.1
1880,35,57.1
1880,26,62.0
1880,44,68.8
1880,46,69.1
1880,51,68.1
1880,56,67.3
1880,62,67.8
1880,69,65.2
1880,75,68.5
1880,3,64.2
1881,0,67.0
1881,11,58.3
1881,13,63.6
1881,17,61.0
1881,21,60.6
1881,23,65.6
1881,32,63.0
1881,35,55.2
1881,26,59.9
1881,44,68.4
1881,46,67.4
1881,51,68.1
1881,56,67.7
1881,62,68.9
1881,69,65.1
1881,75,67.6
1881,3,65.6
1882,0,67.0
1882,11,57.9
1882,13,63.4
1882,17,60.5
1882,21,60.7
1882,23,64.8
1882,32,63.0
1882,35,53.0
1882,26,61.2
1882,44,66.9
1882,46,66.2
1882,51,66.6
1882,56,67.0
1882,62,68.3
1882,69,65.2
1882,75,68.1
1882,3,65.4
1883,0,66.9
1883,11,58.9
1883,13,64.2
1883,17,61.3
1883,21,62.0
1883,23,66.6
1883,32,63.0
1883,35,55.3
1883,26,62.4
1883,44,68.0
1883,46,67.4
1883,51,68.4
1883,56,66.8
1883,62,67.9
1883,69,65.2
1883,75,66.2
1883,3,66.1
1884,0,66.3
1884,11,58.7
1884,13,64.5
1884,17,61.5
1884,21,62.9
1884,23,67.7
1884,32,62.9
1884,35,59.0
1884,26,63.7
1884,44,69.5
1884,46,68.8
1884,51,69.8
1884,56,67.9
1884,62,68.9
1884,69,65.2
1884,75,68.2
1884,3,64.4
1885,0,65.2
1885,11,58.7
1885,13,64.8
1885,17,61.2
1885,21,62.0
1885,23,66.3
1885,32,62.7
1885,35,56.3
1885,26,62.6
1885,44,68.6
1885,46,67.5
1885,51,67.7
1885,56,67.5
1885,62,68.3
1885,69,65.4
1885,75,66.6
1885,3,63.1
1886,0,64.5
1886,11,58.9
1886,13,64.5
1886,17,61.2
1886,21,61.7
1886,23,66.0
1886,32,62.7
1886,35,56.3
1886,26,62.5
1886,44,68.5
1886,46,68.1
1886,51,68.5
1886,56,67.3
1886,62,67.7
1886,69,65.3
1886,75,64.9
1886,3,62.8
1887,0,65.0
1887,11,58.7
1887,13,64.1
1887,17,61.2
1887,21,61.5
1887,23,65.9
1887,32,62.7
1887,35,55.3
1887,26,61.9
1887,44,68.2
1887,46,67.7
1887,51,68.5
1887,56,67.6
1887,62,68.3
1887,69,65.4
1887,75,66.0
1887,3,64.6
1888,0,62.9
1888,11,59.9
1888,13,65.0
1888,17,61.7
1888,21,62.1
1888,23,66.6
1888,32,62.6
1888,35,54.7
1888,26,62.3
1888,44,67.8
1888,46,66.8
1888,51,67.6
1888,56,67.9
1888,62,68.9
1888,69,65.6
1888,75,66.5
1888,3,63.3
1889,0,62.1
1889,11,60.0
1889,13,65.0
1889,17,61.6
1889,21,62.5
1889,23,66.6
1889,32,62.6
1889,35,58.3
1889,26,62.6
1889,44,69.1
1889,46,67.8
1889,51,68.4
1889,56,67.5
1889,62,69.0
1889,69,65.5
1889,75,66.5
1889,3,55.6
1890,0,65.3
1890,11,58.9
1890,13,64.2
1890,17,61.0
1890,21,61.8
1890,23,66.4
1890,32,62.5
1890,35,59.3
1890,26,61.4
1890,44,70.1
1890,46,68.8
1890,51,69.3
1890,56,69.5
1890,62,70.3
1890,69,65.7
1890,75,67.2
1890,3,62.4
1891,0,65.6
1891,11,59.3
1891,13,64.5
1891,17,61.4
1891,21,62.7
1891,23,67.1
1891,32,62.5
1891,35,57.1
1891,26,63.3
1891,44,68.8
1891,46,68.0
1891,51,67.7
1891,56,67.5
1891,62,68.3
1891,69,65.6
1891,75,65.9
1891,3,62.5
1892,0,65.5
1892,11,59.1
1892,13,64.3
1892,17,61.8
1892,21,62.2
1892,23,66.5
1892,32,62.4
1892,35,58.3
1892,26,63.2
1892,44,69.6
1892,46,68.2
1892,51,67.8
1892,56,67.6
1892,62,68.4
1892,69,65.4
1892,75,66.5
1892,3,66.9
1893,0,65.4
1893,11,59.3
1893,13,64.2
1893,17,61.7
1893,21,62.1
1893,23,66.6
1893,32,62.4
1893,35,58.6
1893,26,62.6
1893,44,69.7
1893,46,68.7
1893,51,68.4
1893,56,69.3
1893,62,69.1
1893,69,65.6
1893,75,66.4
1893,3,62.7
1894,0,65.7
1894,11,59.8
1894,13,64.4
1894,17,61.6
1894,21,62.4
1894,23,66.6
1894,32,62.4
1894,35,56.0
1894,26,62.0
1894,44,68.7
1894,46,67.7
1894,51,67.9
1894,56,68.4
1894,62,68.6
1894,69,65.6
1894,75,65.9
1894,3,63.6
1895,0,66.1
1895,11,60.0
1895,13,65.2
1895,17,61.7
1895,21,62.7
1895,23,66.5
1895,32,62.5
1895,35,57.5
1895,26,63.2
1895,44,68.7
1895,46,68.2
1895,51,67.9
1895,56,66.9
1895,62,67.8
1895,69,65.3
1895,75,65.4
1895,3,68.3
1896,0,66.3
1896,11,59.7
1896,13,65.0
1896,17,61.7
1896,21,63.3
1896,23,67.2
1896,32,62.6
1896,35,56.5
1896,26,63.6
1896,44,67.6
1896,46,67.6
1896,51,67.3
1896,56,67.2
1896,62,67.8
1896,69,65.3
1896,75,65.5
1896,3,64.8
1897,0,64.9
1897,11,59.4
1897,13,64.9
1897,17,62.0
1897,21,62.0
1897,23,67.5
1897,32,62.5
1897,35,55.3
1897,26,61.5
1897,44,68.3
1897,46,67.9
1897,51,67.6
1897,56,67.2
1897,62,68.6
1897,69,65.5
1897,75,65.8
1897,3,63.1
1898,0,64.9
1898,11,59.4
1898,13,65.0
1898,17,61.8
1898,21,62.2
1898,23,67.5
1898,32,62.5
1898,35,56.7
1898,26,62.0
1898,44,68.7
1898,46,68.7
1898,51,67.6
1898,56,67.1
1898,62,68.9
1898,69,65.4
1898,75,66.1
1898,3,62.0
1899,0,64.1
1899,11,59.9
1899,13,65.2
1899,17,62.1
1899,21,62.6
1899,23,67.6
1899,32,62.5
1899,35,58.9
1899,26,62.9
1899,44,69.3
1899,46,68.6
1899,51,68.2
1899,56,68.6
1899,62,68.3
1899,69,65.5
1899,75,66.2
1899,3,67.5
1900,0,66.4
1900,11,58.9
1900,13,64.5
1900,17,61.9
1900,21,62.4
1900,23,67.0
1900,32,62.4
1900,35,60.6
1900,26,63.1
1900,44,70.4
1900,46,68.8
1900,51,68.8
1900,56,68.8
1900,62,67.8
1900,69,65.0
1900,75,65.4
1900,3,67.2
1901,0,65.9
1901,11,59.3
1901,13,65.1
1901,17,62.2
1901,21,62.7
1901,23,67.2
1901,32,62.4
1901,35,59.5
1901,26,63.4
1901,44,69.5
1901,46,68.7
1901,51,68.7
1901,56,68.1
1901,62,68.4
1901,69,65.3
1901,75,66.3
1901,3,64.7
1902,0,66.9
1902,11,60.2
1902,13,65.5
1902,17,62.6
1902,21,63.0
1902,23,67.7
1902,32,62.4
1902,35,58.8
1902,26,63.2
1902,44,69.1
1902,46,68.0
1902,51,67.6
1902,56,67.7
1902,62,68.6
1902,69,65.5
1902,75,67.4
1902,3,65.0
1903,0,65.1
1903,11,59.4
1903,13,65.2
1903,17,62.3
1903,21,61.4
1903,23,66.1
1903,32,62.5
1903,35,58.2
1903,26,61.8
1903,44,69.3
1903,46,68.3
1903,51,68.1
1903,56,67.8
1903,62,68.6
1903,69,65.5
1903,75,66.8
1903,3,61.0
1904,0,64.8
1904,11,59.9
1904,13,65.5
1904,17,62.3
1904,21,61.3
1904,23,66.1
1904,32,62.5
1904,35,56.1
1904,26,60.9
1904,44,68.4
1904,46,67.6
1904,51,67.3
1904,56,67.2
1904,62,69.6
1904,69,65.6
1904,75,67.0
1904,3,62.9
1905,0,62.9
1905,11,60.3
1905,13,65.8
1905,17,62.4
1905,21,61.5
1905,23,66.3
1905,32,62.4
1905,35,57.8
1905,26,61.3
1905,44,68.8
1905,46,68.2
1905,51,67.6
1905,56,67.4
1905,62,68.7
1905,69,65.5
1905,75,65.6
1905,3,61.4
1906,0,63.9
1906,11,60.4
1906,13,65.5
1906,17,62.1
1906,21,61.7
1906,23,66.8
1906,32,62.4
1906,35,59.1
1906,26,61.3
1906,44,69.7
1906,46,68.9
1906,51,68.7
1906,56,68.7
1906,62,69.2
1906,69,65.5
1906,75,67.3
1906,3,60.9
1907,0,63.0
1907,11,60.5
1907,13,66.8
1907,17,63.5
1907,21,62.9
1907,23,67.9
1907,32,62.3
1907,35,59.9
1907,26,62.3
1907,44,69.9
1907,46,68.4
1907,51,68.8
1907,56,68.3
1907,62,68.8
1907,69,65.5
1907,75,66.9
1907,3,59.0
1908,0,61.9
1908,11,58.8
1908,13,64.0
1908,17,61.1
1908,21,61.2
1908,23,66.1
1908,32,62.4
1908,35,59.2
1908,26,61.1
1908,44,69.1
1908,46,67.9
1908,51,68.9
1908,56,68.5
1908,62,69.1
1908,69,65.4
1908,75,67.2
1908,3,58.4
1909,0,63.6
1909,11,60.5
1909,13,65.7
1909,17,62.0
1909,21,61.7
1909,23,66.2
1909,32,62.5
1909,35,57.9
1909,26,61.7
1909,44,69.1
1909,46,68.2
1909,51,68.8
1909,56,66.8
1909,62,68.2
1909,69,65.2
1909,75,64.8
1909,3,59.4
1910,0,66.5
1910,11,61.0
1910,13,66.6
1910,17,62.5
1910,21,62.4
1910,23,66.7
1910,32,62.5
1910,35,59.7
1910,26,62.5
1910,44,69.4
1910,46,68.6
1910,51,69.2
1910,56,67.5
1910,62,68.1
1910,69,65.4
1910,75,65.9
1910,3,64.1
1911,0,65.3
1911,11,61.6
1911,13,66.5
1911,17,62.7
1911,21,62.4
1911,23,66.6
1911,32,62.5
1911,35,58.4
1911,26,62.3
1911,44,68.4
1911,46,69.0
1911,51,68.7
1911,56,68.4
1911,62,68.8
1911,69,65.2
1911,75,66.6
1911,3,64.5
1912,0,62.9
1912,11,60.3
1912,13,65.6
1912,17,62.2
1912,21,62.7
1912,23,66.6
1912,32,62.5
1912,35,58.7
1912,26,62.7
1912,44,69.2
1912,46,68.1
1912,51,68.7
1912,56,68.0
1912,62,68.7
1912,69,65.4
1912,75,67.0
1912,3,61.0
1913,0,62.2
1913,11,60.3
1913,13,65.5
1913,17,62.2
1913,21,62.0
1913,23,66.4
1913,32,62.5
1913,35,56.5
1913,26,61.7
1913,44,68.1
1913,46,68.0
1913,51,67.7
1913,56,68.0
1913,62,68.7
1913,69,65.3
1913,75,66.8
1913,3,60.6
1914,0,63.0
1914,11,59.8
1914,13,64.5
1914,17,61.7
1914,21,62.1
1914,23,65.8
1914,32,62.5
1914,35,57.1
1914,26,61.7
1914,44,68.2
1914,46,68.6
1914,51,68.6
1914,56,68.1
1914,62,69.3
1914,69,65.3
1914,75,66.5
1914,3,60.1
1915,0,63.2
1915,11,60.3
1915,13,65.6
1915,17,62.6
1915,21,62.7
1915,23,66.8
1915,32,62.5
1915,35,56.8
1915,26,63.0
1915,44,68.7
1915,46,68.8
1915,51,68.5
1915,56,68.7
1915,62,69.5
1915,69,65.3
1915,75,66.2
1915,3,58.8
1916,0,64.2
1916,11,59.8
1916,13,65.1
1916,17,62.1
1916,21,62.4
1916,23,66.7
1916,32,62.5
1916,35,56.9
1916,26,62.0
1916,44,68.5
1916,46,69.1
1916,51,68.7
1916,56,68.5
1916,62,69.7
1916,69,65.1
1916,75,65.7
1916,3,60.0
1917,0,63.8
1917,11,59.3
1917,13,65.1
1917,17,62.3
1917,21,62.4
1917,23,66.9
1917,32,62.5
1917,35,56.0
1917,26,62.0
1917,44,68.1
1917,46,67.6
1917,51,67.6
1917,56,67.7
1917,62,72.1
1917,69,65.2
1917,75,66.5
1917,3,65.8
1918,0,64.2
1918,11,59.9
1918,13,65.6
1918,17,62.2
1918,21,61.2
1918,23,66.2
1918,32,62.5
1918,35,57.5
1918,26,59.5
1918,44,69.3
1918,46,68.3
1918,51,67.8
1918,56,67.0
1918,62,69.0
1918,69,64.9
1918,75,64.5
1918,3,60.9
1919,0,61.6
1919,11,60.5
1919,13,65.6
1919,17,62.5
1919,21,61.1
1919,23,65.7
1919,32,62.6
1919,35,56.5
1919,26,59.4
1919,44,68.5
1919,46,68.2
1919,51,67.7
1919,56,68.0
1919,62,69.1
1919,69,65.1
1919,75,65.5
1919,3,62.7
1920,0,60.1
1920,11,60.3
1920,13,65.8
1920,17,62.3
1920,21,62.1
1920,23,66.3
1920,32,62.6
1920,35,55.4
1920,26,60.7
1920,44,68.0
1920,46,68.1
1920,51,67.9
1920,56,67.4
1920,62,69.1
1920,69,65.1
1920,75,65.3
1920,3,57.8
1921,0,62.6
1921,11,60.7
1921,13,66.1
1921,17,63.0
1921,21,62.3
1921,23,66.7
1921,32,62.7
1921,35,54.8
1921,26,61.3
1921,44,68.6
1921,46,67.7
1921,51,68.1
1921,56,67.4
1921,62,69.0
1921,69,65.2
1921,75,66.7
1921,3,58.0
1922,0,60.6
1922,11,60.3
1922,13,65.5
1922,17,62.2
1922,21,61.9
1922,23,66.2
1922,32,62.8
1922,35,53.6
1922,26,61.2
1922,44,67.4
1922,46,66.3
1922,51,66.1
1922,56,66.8
1922,62,68.3
1922,69,65.2
1922,75,66.7
1922,3,61.9
1923,0,61.5
1923,11,61.2
1923,13,66.8
1923,17,63.3
1923,21,62.6
1923,23,67.3
1923,32,62.9
1923,35,55.1
1923,26,62.6
1923,44,68.8
1923,46,68.2
1923,51,67.1
1923,56,65.8
1923,62,67.6
1923,69,64.9
1923,75,65.7
1923,3,58.1
1924,0,64.2
1924,11,60.8
1924,13,66.4
1924,17,63.2
1924,21,62.4
1924,23,67.3
1924,32,62.8
1924,35,56.1
1924,26,62.0
1924,44,68.6
1924,46,67.6
1924,51,67.6
1924,56,67.9
1924,62,67.5
1924,69,65.1
1924,75,66.3
1924,3,63.6
1925,0,63.8
1925,11,59.9
1925,13,65.5
1925,17,61.8
1925,21,61.5
1925,23,66.8
1925,32,62.9
1925,35,55.8
1925,26,61.1
1925,44,68.1
1925,46,67.7
1925,51,67.0
1925,56,67.6
1925,62,67.6
1925,69,65.0
1925,75,66.6
1925,3,59.1
1926,0,62.0
1926,11,60.4
1926,13,65.6
1926,17,62.5
1926,21,62.1
1926,23,67.0
1926,32,62.9
1926,35,54.6
1926,26,62.3
1926,44,68.4
1926,46,67.7
1926,51,67.7
1926,56,67.5
1926,62,68.0
1926,69,64.9
1926,75,65.8
1926,3,59.8
1927,0,61.7
1927,11,60.4
1927,13,65.4
1927,17,62.1
1927,21,62.5
1927,23,66.8
1927,32,62.9
1927,35,55.2
1927,26,62.9
1927,44,68.0
1927,46,67.3
1927,51,66.8
1927,56,67.2
1927,62,67.8
1927,69,65.1
1927,75,65.9
1927,3,60.3
1928,0,60.5
1928,11,59.9
1928,13,65.3
1928,17,62.3
1928,21,62.1
1928,23,66.1
1928,32,62.9
1928,35,52.2
1928,26,63.0
1928,44,67.2
1928,46,66.8
1928,51,66.4
1928,56,65.7
1928,62,67.4
1928,69,65.1
1928,75,67.3
1928,3,55.4
1929,0,62.6
1929,11,59.3
1929,13,64.6
1929,17,61.9
1929,21,61.7
1929,23,66.0
1929,32,62.9
1929,35,54.1
1929,26,61.4
1929,44,67.7
1929,46,67.0
1929,51,66.8
1929,56,67.1
1929,62,67.6
1929,69,65.0
1929,75,66.4
1929,3,57.6
1930,0,63.2
1930,11,60.1
1930,13,65.5
1930,17,61.8
1930,21,61.5
1930,23,65.8
1930,32,62.9
1930,35,54.8
1930,26,60.9
1930,44,67.6
1930,46,67.5
1930,51,67.4
1930,56,67.2
1930,62,67.3
1930,69,65.2
1930,75,67.3
1930,3,58.0
1931,0,61.5
1931,11,59.7
1931,13,65.2
1931,17,61.7
1931,21,60.4
1931,23,65.9
1931,32,62.9
1931,35,54.9
1931,26,58.5
1931,44,67.9
1931,46,67.6
1931,51,67.0
1931,56,67.0
1931,62,67.8
1931,69,65.4
1931,75,66.9
1931,3,62.6
1932,0,62.8
1932,11,60.0
1932,13,65.4
1932,17,62.2
1932,21,61.6
1932,23,66.9
1932,32,63.0
1932,35,53.1
1932,26,59.9
1932,44,67.9
1932,46,66.8
1932,51,66.5
1932,56,65.6
1932,62,66.6
1932,69,65.1
1932,75,65.5
1932,3,63.4
1933,0,59.9
1933,11,61.1
1933,13,66.5
1933,17,62.9
1933,21,61.3
1933,23,67.0
1933,32,63.2
1933,35,55.6
1933,26,59.8
1933,44,69.5
1933,46,69.0
1933,51,67.2
1933,56,67.5
1933,62,67.8
1933,69,65.4
1933,75,67.3
1933,3,58.4
1934,0,64.7
1934,11,60.2
1934,13,65.5
